tota_name	docid	year	decade	new_name3_matt	doc_chapter_id
EFTA - Colombia	pta_153	2008	200	General Provisions	pta_153_1701
EFTA - Colombia	pta_153	2008	200	Administration	pta_153_1702
EFTA - Colombia	pta_153	2008	200	Dispute Settlement	pta_153_1703
EFTA - Colombia	pta_153	2008	200	General Provisions	pta_153_1704
EFTA - Colombia	pta_153	2008	200	Conclusions	pta_153_1705
ASEAN - Japan	pta_152	2008	200	Preamble	pta_152_1679
ASEAN - Japan	pta_152	2008	200	General Provisions	pta_152_1680
ASEAN - Japan	pta_152	2008	200	Trade in Goods	pta_152_1681
ASEAN - Japan	pta_152	2008	200	Rules of origin	pta_152_1682
ASEAN - Japan	pta_152	2008	200	Technical Regulations And Barriers To Trade	pta_152_1683
ASEAN - Japan	pta_152	2008	200	Technical Regulations And Barriers To Trade	pta_152_1684
ASEAN - Japan	pta_152	2008	200	Trade In Services	pta_152_1685
ASEAN - Japan	pta_152	2008	200	Investment	pta_152_1686
ASEAN - Japan	pta_152	2008	200	Economic Co-operation	pta_152_1687
ASEAN - Japan	pta_152	2008	200	Dispute Settlement	pta_152_1688
ASEAN - Japan	pta_152	2008	200	General Provisions	pta_152_1689
ASEAN - Japan	pta_152	2008	200	Conclusions	pta_152_1690
Japan - Australia	pta_151	2014	201	Preamble	pta_151_197
Japan - Australia	pta_151	2014	201	General Provisions	pta_151_1658
Japan - Australia	pta_151	2014	201	Trade in Goods	pta_151_1659
Japan - Australia	pta_151	2014	201	Rules of origin	pta_151_1660
Japan - Australia	pta_151	2014	201	Border Measures	pta_151_1661
Japan - Australia	pta_151	2014	201	Technical Regulations And Barriers To Trade	pta_151_1662
Japan - Australia	pta_151	2014	201	Technical Regulations And Barriers To Trade	pta_151_1663
Japan - Australia	pta_151	2014	201	Environment And Natural Resources	pta_151_1665
Japan - Australia	pta_151	2014	201	Trade In Services	pta_151_1666
Japan - Australia	pta_151	2014	201	Transport And Communications	pta_151_1667
Japan - Australia	pta_151	2014	201	Trade In Services	pta_151_1668
Japan - Australia	pta_151	2014	201	Movement Of Persons	pta_151_1669
Japan - Australia	pta_151	2014	201	Trade Facilitation	pta_151_1670
Japan - Australia	pta_151	2014	201	Investment	pta_151_1671
Japan - Australia	pta_151	2014	201	Competition-Related Matters	pta_151_1672
Japan - Australia	pta_151	2014	201	Intellectual Property	pta_151_1673
Japan - Australia	pta_151	2014	201	Government Procurement	pta_151_1674
Japan - Australia	pta_151	2014	201	Economic Co-operation	pta_151_1675
Japan - Australia	pta_151	2014	201	Dispute Settlement	pta_151_1676
Japan - Australia	pta_151	2014	201	General Provisions	pta_151_1677
Japan - Australia	pta_151	2014	201	Conclusions	pta_151_1678
India - Japan	pta_150	2011	201	Preamble	pta_150_1641
India - Japan	pta_150	2011	201	General Provisions	pta_150_1642
India - Japan	pta_150	2011	201	Trade in Goods	pta_150_1643
India - Japan	pta_150	2011	201	Rules of origin	pta_150_1644
India - Japan	pta_150	2011	201	Border Measures	pta_150_1645
India - Japan	pta_150	2011	201	Technical Regulations And Barriers To Trade	pta_150_1646
India - Japan	pta_150	2011	201	Trade In Services	pta_150_1647
India - Japan	pta_150	2011	201	Movement Of Persons	pta_150_1648
India - Japan	pta_150	2011	201	Investment	pta_150_1649
India - Japan	pta_150	2011	201	Intellectual Property	pta_150_1650
India - Japan	pta_150	2011	201	Government Procurement	pta_150_1651
India - Japan	pta_150	2011	201	Competition-Related Matters	pta_150_1652
India - Japan	pta_150	2011	201	Private Sector And Business	pta_150_1653
India - Japan	pta_150	2011	201	General Provisions	pta_150_1654
India - Japan	pta_150	2011	201	Dispute Settlement	pta_150_1655
India - Japan	pta_150	2011	201	General Provisions	pta_150_1656
India - Japan	pta_150	2011	201	Conclusions	pta_150_1657
Gulf Cooperation Council (GCC)	pta_15	2001	200	Preamble	pta_15_187
Gulf Cooperation Council (GCC)	pta_15	2001	200	Trade-Related Provisions	pta_15_188
Gulf Cooperation Council (GCC)	pta_15	2001	200	Market Access And Integration	pta_15_189
Gulf Cooperation Council (GCC)	pta_15	2001	200	Economic Co-operation	pta_15_190
Gulf Cooperation Council (GCC)	pta_15	2001	200	Economic Development	pta_15_191
Gulf Cooperation Council (GCC)	pta_15	2001	200	Social Matters	pta_15_192
Gulf Cooperation Council (GCC)	pta_15	2001	200	Science, Technology And Information	pta_15_193
Gulf Cooperation Council (GCC)	pta_15	2001	200	Transport And Communications	pta_15_194
Gulf Cooperation Council (GCC)	pta_15	2001	200	Administration	pta_15_195
Gulf Cooperation Council (GCC)	pta_15	2001	200	General Provisions	pta_15_196
Gulf Cooperation Council (GCC)	pta_15	2001	200	Conclusions	pta_15_197
Japan - Indonesia	pta_149	2007	200	Preamble	pta_149_1624
Japan - Indonesia	pta_149	2007	200	General Provisions	pta_149_1625
Japan - Indonesia	pta_149	2007	200	Trade in Goods	pta_149_1626
Japan - Indonesia	pta_149	2007	200	Rules of origin	pta_149_1627
Japan - Indonesia	pta_149	2007	200	Border Measures	pta_149_1628
Japan - Indonesia	pta_149	2007	200	Investment	pta_149_1629
Japan - Indonesia	pta_149	2007	200	Trade In Services	pta_149_1630
Japan - Indonesia	pta_149	2007	200	Movement Of Persons	pta_149_1631
Japan - Indonesia	pta_149	2007	200	Environment And Natural Resources	pta_149_1632
Japan - Indonesia	pta_149	2007	200	Intellectual Property	pta_149_1633
Japan - Indonesia	pta_149	2007	200	Government Procurement	pta_149_1634
Japan - Indonesia	pta_149	2007	200	Competition-Related Matters	pta_149_1635
Japan - Indonesia	pta_149	2007	200	Private Sector And Business	pta_149_1636
Japan - Indonesia	pta_149	2007	200	General Provisions	pta_149_1637
Japan - Indonesia	pta_149	2007	200	Dispute Settlement	pta_149_1638
Japan - Indonesia	pta_149	2007	200	General Provisions	pta_149_1639
Japan - Indonesia	pta_149	2007	200	Conclusions	pta_149_1640
Japan - Viet Nam	pta_148	2008	200	Preamble	pta_148_1608
Japan - Viet Nam	pta_148	2008	200	General Provisions	pta_148_1609
Japan - Viet Nam	pta_148	2008	200	Trade in Goods	pta_148_1610
Japan - Viet Nam	pta_148	2008	200	Rules of origin	pta_148_1611
Japan - Viet Nam	pta_148	2008	200	Border Measures	pta_148_1612
Japan - Viet Nam	pta_148	2008	200	Technical Regulations And Barriers To Trade	pta_148_1613
Japan - Viet Nam	pta_148	2008	200	Technical Regulations And Barriers To Trade	pta_148_1614
Japan - Viet Nam	pta_148	2008	200	Trade In Services	pta_148_1615
Japan - Viet Nam	pta_148	2008	200	Movement Of Persons	pta_148_1616
Japan - Viet Nam	pta_148	2008	200	Intellectual Property	pta_148_1617
Japan - Viet Nam	pta_148	2008	200	Competition-Related Matters	pta_148_1618
Japan - Viet Nam	pta_148	2008	200	Private Sector And Business	pta_148_1619
Japan - Viet Nam	pta_148	2008	200	General Provisions	pta_148_1620
Japan - Viet Nam	pta_148	2008	200	Dispute Settlement	pta_148_1621
Japan - Viet Nam	pta_148	2008	200	General Provisions	pta_148_1622
Japan - Viet Nam	pta_148	2008	200	Conclusions	pta_148_1623
Canada - Rep. of Korea	pta_146	2014	201	Preamble	pta_146_1580
Canada - Rep. of Korea	pta_146	2014	201	General Provisions	pta_146_1581
Canada - Rep. of Korea	pta_146	2014	201	Border Measures	pta_146_1582
Canada - Rep. of Korea	pta_146	2014	201	Rules of origin	pta_146_1583
Canada - Rep. of Korea	pta_146	2014	201	Rules of origin	pta_146_1584
Canada - Rep. of Korea	pta_146	2014	201	Technical Regulations And Barriers To Trade	pta_146_1585
Canada - Rep. of Korea	pta_146	2014	201	Technical Regulations And Barriers To Trade	pta_146_1586
Canada - Rep. of Korea	pta_146	2014	201	Trade Remedies	pta_146_1587
Canada - Rep. of Korea	pta_146	2014	201	Investment	pta_146_1588
Canada - Rep. of Korea	pta_146	2014	201	Trade In Services	pta_146_1589
Canada - Rep. of Korea	pta_146	2014	201	Trade In Services	pta_146_1590
Canada - Rep. of Korea	pta_146	2014	201	Transport And Communications	pta_146_1591
Canada - Rep. of Korea	pta_146	2014	201	Movement Of Persons	pta_146_1592
Canada - Rep. of Korea	pta_146	2014	201	Trade Facilitation	pta_146_1593
Canada - Rep. of Korea	pta_146	2014	201	Government Procurement	pta_146_1594
Canada - Rep. of Korea	pta_146	2014	201	Competition-Related Matters	pta_146_1595
Canada - Rep. of Korea	pta_146	2014	201	Intellectual Property	pta_146_1596
Canada - Rep. of Korea	pta_146	2014	201	Environment And Natural Resources	pta_146_1597
Canada - Rep. of Korea	pta_146	2014	201	Labour	pta_146_1598
Canada - Rep. of Korea	pta_146	2014	201	Transparency	pta_146_1599
Canada - Rep. of Korea	pta_146	2014	201	Institutions	pta_146_1600
Canada - Rep. of Korea	pta_146	2014	201	Dispute Settlement	pta_146_1601
Canada - Rep. of Korea	pta_146	2014	201	Trade Remedies	pta_146_1602
Canada - Rep. of Korea	pta_146	2014	201	General Provisions	pta_146_1603
Canada - Rep. of Korea	pta_146	2014	201	Conclusions	pta_146_1604
EU - Korea, Republic of	pta_145	2010	201	Preamble	pta_145_1563
EU - Korea, Republic of	pta_145	2010	201	Objectives, Definitions and Scope	pta_145_1564
EU - Korea, Republic of	pta_145	2010	201	Border Measures	pta_145_1565
EU - Korea, Republic of	pta_145	2010	201	Trade Remedies	pta_145_1566
EU - Korea, Republic of	pta_145	2010	201	Technical Regulations And Barriers To Trade	pta_145_1567
EU - Korea, Republic of	pta_145	2010	201	Technical Regulations And Barriers To Trade	pta_145_1568
EU - Korea, Republic of	pta_145	2010	201	Border Measures	pta_145_1569
EU - Korea, Republic of	pta_145	2010	201	Trade In Services	pta_145_1570
EU - Korea, Republic of	pta_145	2010	201	Payments And Movement Of Capital	pta_145_1571
EU - Korea, Republic of	pta_145	2010	201	Government Procurement	pta_145_1572
EU - Korea, Republic of	pta_145	2010	201	Intellectual Property	pta_145_1573
EU - Korea, Republic of	pta_145	2010	201	Competition-Related Matters	pta_145_1574
EU - Korea, Republic of	pta_145	2010	201	Transparency	pta_145_1575
EU - Korea, Republic of	pta_145	2010	201	Environment And Natural Resources	pta_145_1576
EU - Korea, Republic of	pta_145	2010	201	Dispute Settlement	pta_145_1577
EU - Korea, Republic of	pta_145	2010	201	Institutions	pta_145_1578
EU - Korea, Republic of	pta_145	2010	201	Conclusions	pta_145_1579
Canada - Colombia	pta_144	2008	200	Preamble	pta_144_1538
Canada - Colombia	pta_144	2008	200	General Provisions	pta_144_1539
Canada - Colombia	pta_144	2008	200	Border Measures	pta_144_1540
Canada - Colombia	pta_144	2008	200	Rules of origin	pta_144_1541
Canada - Colombia	pta_144	2008	200	Rules of origin	pta_144_1542
Canada - Colombia	pta_144	2008	200	Technical Regulations And Barriers To Trade	pta_144_1543
Canada - Colombia	pta_144	2008	200	Technical Regulations And Barriers To Trade	pta_144_1544
Canada - Colombia	pta_144	2008	200	Trade Remedies	pta_144_1545
Canada - Colombia	pta_144	2008	200	Investment	pta_144_1546
Canada - Colombia	pta_144	2008	200	Trade In Services	pta_144_1547
Canada - Colombia	pta_144	2008	200	Transport And Communications	pta_144_1548
Canada - Colombia	pta_144	2008	200	Trade In Services	pta_144_1549
Canada - Colombia	pta_144	2008	200	Movement Of Persons	pta_144_1550
Canada - Colombia	pta_144	2008	200	Competition-Related Matters	pta_144_1551
Canada - Colombia	pta_144	2008	200	Government Procurement	pta_144_1552
Canada - Colombia	pta_144	2008	200	Trade Facilitation	pta_144_1553
Canada - Colombia	pta_144	2008	200	Labour	pta_144_1554
Canada - Colombia	pta_144	2008	200	Environment And Natural Resources	pta_144_1555
Canada - Colombia	pta_144	2008	200	Trade-Related Provisions	pta_144_1556
Canada - Colombia	pta_144	2008	200	Transparency	pta_144_1557
Canada - Colombia	pta_144	2008	200	Administration	pta_144_1558
Canada - Colombia	pta_144	2008	200	Dispute Settlement	pta_144_1559
Canada - Colombia	pta_144	2008	200	Trade Remedies	pta_144_1560
Canada - Colombia	pta_144	2008	200	General Provisions	pta_144_1561
Canada - Colombia	pta_144	2008	200	Conclusions	pta_144_1562
EFTA - Canada	pta_143	2008	200	Preamble	pta_143_1527
EFTA - Canada	pta_143	2008	200	Objectives, Definitions and Scope	pta_143_1528
EFTA - Canada	pta_143	2008	200	Trade in Goods	pta_143_1529
EFTA - Canada	pta_143	2008	200	Trade In Services	pta_143_1530
EFTA - Canada	pta_143	2008	200	Competition-Related Matters	pta_143_1531
EFTA - Canada	pta_143	2008	200	General Provisions	pta_143_1532
EFTA - Canada	pta_143	2008	200	Trade Remedies	pta_143_1533
EFTA - Canada	pta_143	2008	200	Institutions	pta_143_1534
EFTA - Canada	pta_143	2008	200	Dispute Settlement	pta_143_1535
EFTA - Canada	pta_143	2008	200	General Provisions	pta_143_1536
EFTA - Canada	pta_143	2008	200	Conclusions	pta_143_1537
Australia - Chile	pta_142	2008	200	Preamble	pta_142_1502
Australia - Chile	pta_142	2008	200	General Provisions	pta_142_1503
Australia - Chile	pta_142	2008	200	Objectives, Definitions and Scope	pta_142_1504
Australia - Chile	pta_142	2008	200	Border Measures	pta_142_1505
Australia - Chile	pta_142	2008	200	Rules of origin	pta_142_1506
Australia - Chile	pta_142	2008	200	Border Measures	pta_142_1507
Australia - Chile	pta_142	2008	200	Technical Regulations And Barriers To Trade	pta_142_1508
Australia - Chile	pta_142	2008	200	Technical Regulations And Barriers To Trade	pta_142_1509
Australia - Chile	pta_142	2008	200	Trade Remedies	pta_142_1510
Australia - Chile	pta_142	2008	200	Trade In Services	pta_142_1511
Australia - Chile	pta_142	2008	200	Investment	pta_142_1512
Australia - Chile	pta_142	2008	200	Transport And Communications	pta_142_1513
Australia - Chile	pta_142	2008	200	Trade In Services	pta_142_1514
Australia - Chile	pta_142	2008	200	Movement Of Persons	pta_142_1515
Australia - Chile	pta_142	2008	200	Competition-Related Matters	pta_142_1516
Australia - Chile	pta_142	2008	200	Government Procurement	pta_142_1517
Australia - Chile	pta_142	2008	200	Trade Facilitation	pta_142_1518
Australia - Chile	pta_142	2008	200	Intellectual Property	pta_142_1519
Australia - Chile	pta_142	2008	200	General Provisions	pta_142_1520
Australia - Chile	pta_142	2008	200	Transparency	pta_142_1521
Australia - Chile	pta_142	2008	200	Institutions	pta_142_1522
Australia - Chile	pta_142	2008	200	Dispute Settlement	pta_142_1523
Australia - Chile	pta_142	2008	200	General Provisions	pta_142_1524
Australia - Chile	pta_142	2008	200	General Provisions	pta_142_1525
Australia - Chile	pta_142	2008	200	Conclusions	pta_142_1526
Australia - China	pta_141	2015	201	Preamble	pta_141_1483
Australia - China	pta_141	2015	201	General Provisions	pta_141_1484
Australia - China	pta_141	2015	201	Trade in Goods	pta_141_1485
Australia - China	pta_141	2015	201	Rules of origin	pta_141_1486
Australia - China	pta_141	2015	201	Border Measures	pta_141_1487
Australia - China	pta_141	2015	201	Technical Regulations And Barriers To Trade	pta_141_1488
Australia - China	pta_141	2015	201	Technical Regulations And Barriers To Trade	pta_141_1489
Australia - China	pta_141	2015	201	Trade Remedies	pta_141_1490
Australia - China	pta_141	2015	201	Trade In Services	pta_141_1491
Australia - China	pta_141	2015	201	Investment	pta_141_1492
Australia - China	pta_141	2015	201	Movement Of Persons	pta_141_1493
Australia - China	pta_141	2015	201	Intellectual Property	pta_141_1494
Australia - China	pta_141	2015	201	Trade Facilitation	pta_141_1495
Australia - China	pta_141	2015	201	Transparency	pta_141_1496
Australia - China	pta_141	2015	201	Institutions	pta_141_1497
Australia - China	pta_141	2015	201	Dispute Settlement	pta_141_1498
Australia - China	pta_141	2015	201	General Provisions	pta_141_1499
Australia - China	pta_141	2015	201	General Provisions	pta_141_1500
Australia - China	pta_141	2015	201	Conclusions	pta_141_1501
EU - Montenegro	pta_140	2007	200	Preamble	pta_140_1475
EU - Montenegro	pta_140	2007	200	Objectives, Definitions and Scope	pta_140_1476
EU - Montenegro	pta_140	2007	200	Industry	pta_140_1477
EU - Montenegro	pta_140	2007	200	Agriculture	pta_140_1478
EU - Montenegro	pta_140	2007	200	General Provisions	pta_140_1479
EU - Montenegro	pta_140	2007	200	General Provisions	pta_140_1480
EU - Montenegro	pta_140	2007	200	Institutions	pta_140_1481
EU - Montenegro	pta_140	2007	200	Conclusions	pta_140_1482
Pan-Arab Free Trade Area (PAFTA)	pta_14	1997	199	Preamble	pta_14_179
Pan-Arab Free Trade Area (PAFTA)	pta_14	1997	199	Objectives, Definitions and Scope	pta_14_180
Pan-Arab Free Trade Area (PAFTA)	pta_14	1997	199	General Provisions	pta_14_181
Pan-Arab Free Trade Area (PAFTA)	pta_14	1997	199	General Provisions	pta_14_182
Pan-Arab Free Trade Area (PAFTA)	pta_14	1997	199	Administration	pta_14_183
Pan-Arab Free Trade Area (PAFTA)	pta_14	1997	199	Dispute Settlement	pta_14_184
Pan-Arab Free Trade Area (PAFTA)	pta_14	1997	199	General Provisions	pta_14_185
Pan-Arab Free Trade Area (PAFTA)	pta_14	1997	199	Conclusions	pta_14_186
Pakistan - China	pta_139	2006	200	Preamble	pta_139_1461
Pakistan - China	pta_139	2006	200	General Provisions	pta_139_1462
Pakistan - China	pta_139	2006	200	Objectives, Definitions and Scope	pta_139_1463
Pakistan - China	pta_139	2006	200	Border Measures	pta_139_1464
Pakistan - China	pta_139	2006	200	Rules of origin	pta_139_1465
Pakistan - China	pta_139	2006	200	Trade Remedies	pta_139_1466
Pakistan - China	pta_139	2006	200	Technical Regulations And Barriers To Trade	pta_139_1467
Pakistan - China	pta_139	2006	200	Technical Regulations And Barriers To Trade	pta_139_1468
Pakistan - China	pta_139	2006	200	Transparency	pta_139_1469
Pakistan - China	pta_139	2006	200	Investment	pta_139_1470
Pakistan - China	pta_139	2006	200	Dispute Settlement	pta_139_1471
Pakistan - China	pta_139	2006	200	Administration	pta_139_1472
Pakistan - China	pta_139	2006	200	General Provisions	pta_139_1473
Pakistan - China	pta_139	2006	200	Conclusions	pta_139_1474
European Free Trade Association (EFTA)	pta_138	1960	196	Preamble	pta_138_1441
European Free Trade Association (EFTA)	pta_138	1960	196	Objectives, Definitions and Scope	pta_138_1442
European Free Trade Association (EFTA)	pta_138	1960	196	Trade In Goods	pta_138_1443
European Free Trade Association (EFTA)	pta_138	1960	196	Technical Regulations And Barriers To Trade	pta_138_1444
European Free Trade Association (EFTA)	pta_138	1960	196	Economic Development	pta_138_1445
European Free Trade Association (EFTA)	pta_138	1960	196	Competition-Related Matters	pta_138_1446
European Free Trade Association (EFTA)	pta_138	1960	196	Competition-Related Matters	pta_138_1447
European Free Trade Association (EFTA)	pta_138	1960	196	Intellectual Property	pta_138_1448
European Free Trade Association (EFTA)	pta_138	1960	196	Movement Of Persons	pta_138_1449
European Free Trade Association (EFTA)	pta_138	1960	196	Investment	pta_138_1450
European Free Trade Association (EFTA)	pta_138	1960	196	Trade In Services	pta_138_1451
European Free Trade Association (EFTA)	pta_138	1960	196	Trade Remedies	pta_138_1452
European Free Trade Association (EFTA)	pta_138	1960	196	Government Procurement	pta_138_1453
European Free Trade Association (EFTA)	pta_138	1960	196	Payments And Movement Of Capital	pta_138_1454
